""	"probe.id"	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"1769751_at"	"1769751_at"	"YOR285W"	2.69402617779297e-07	5.3723208158616e-06	1.29580137931903	16.1492288466765
"1769756_at"	"1769756_at"	"YBR017C"	4.59065861126204e-05	0.000246277453627254	-0.536206381903369	-8.07368917981526
"1769758_at"	"1769758_at"	"YPL235W"	0.000180809890192784	0.000792893451054071	-0.443872738837706	-6.62510427786735
"1769759_at"	"1769759_at"	"YFL067W"	0.938332680102835	0.959396366052502	-0.0107742112685167	-0.0798822122186895
"1769760_at"	"1769760_at"	"YGR075C"	0.0899846478348151	0.160494896611532	0.157541981403446	1.93352180745341
"1769764_at"	"1769764_at"	"YOR223W"	8.73203675984649e-05	0.000426760723218258	0.56687557840691	7.36666183634434
"1769765_at"	"1769765_at"	"YBR084C-A"	5.29370144769529e-06	4.37260539836841e-05	-0.754964119165599	-10.8742604040027
"1769766_at"	"1769766_at"	"YBR296C"	0.085224666290281	0.153685668848216	1.0203744529094	1.96894327676668
"1769767_at"	"1769767_at"	"YIL132C"	0.000242766612911251	0.00102628763864377	-0.590864206978766	-6.34120158333709
"1769770_at"	"1769770_at"	"YML064C"	0.000117527790884618	0.000549099486441687	-0.576319296576326	-7.05679359362243
"1769773_at"	"1769773_at"	"YDL176W"	1.60101143097477e-05	0.000105090893903672	0.627847896353004	9.35080185748276
"1769774_at"	"1769774_at"	"YGL114W"	0.241061333756689	0.351664431356707	0.103737088047667	1.26829944748425
"1769775_at"	"1769775_at"	"YJL192C"	1.03148299702593e-06	1.32612308135286e-05	-1.11397585647547	-13.5321057089177
"1769776_at"	"1769776_at"	"YHR005C"	0.925684220070784	0.950650987400952	0.00850465180081719	0.0963190093511246
"1769777_at"	"1769777_at"	"YPL130W"	0.0117526317392009	0.0291561315881923	1.14545145659817	3.26577200020289
"1769778_at"	"1769778_at"	"YJR067C"	2.05363747709839e-05	0.00012699686736728	-0.620160175621856	-9.03468153225296
"1769779_at"	"1769779_at"	"YCR088W"	0.00367518312136615	0.0106814896676301	-0.300817345802312	-4.08294500612211
"1769781_at"	"1769781_at"	"YDR393W"	0.00178705449451841	0.00571021389359567	-0.390119094093543	-4.62751366323513
"1769782_at"	"1769782_at"	"YPL215W"	0.0389029684673078	0.0805326083369463	-0.1526568109995	-2.47656942780398
"1769783_at"	"1769783_at"	"YGR279C"	0.641258315862442	0.734248834424221	-0.036059724529999	-0.484530188869628
"1769785_at"	"1769785_at"	"YAL003W"	0.0295069041821367	0.0639150542918513	-0.1634442799996	-2.65600313729238
"1769786_at"	"1769786_at"	"YOR161C-C"	0.000466194392499889	0.00180530557095634	0.59504240895245	5.74305445435139
"1769788_at"	"1769788_at"	"YML023C"	0.0965982023141731	0.170207216202722	0.148146293594974	1.88719039798325
"1769791_at"	"1769791_at"	"YDR168W"	0.000798657120560424	0.00284996323440611	0.39775529715456	5.27869961406567
"1769792_at"	"1769792_at"	"YGL196W"	1.85517040251722e-06	2.01519178505258e-05	1.0158879577968	12.516852374647
"1769793_at"	"1769793_at"	"YFR036W"	0.163040068365836	0.257620281535838	0.123517442286844	1.53940769774695
"1769795_at"	"1769795_at"	"YBL089W"	0.000981914741614169	0.00340214467227636	-0.51773843336291	-5.1069407696386
"1769796_at"	"1769796_at"	"YHR124W"	1.1517361851764e-06	1.42538765929873e-05	1.59322560622738	13.3357684112633
"1769798_at"	"1769798_at"	"YGL036W"	0.000873490939977959	0.00307820348019321	0.423502859423927	5.20380751579611
"1769799_at"	"1769799_at"	"YJL134W"	5.59810857341007e-07	8.72998934533712e-06	-1.09762239656533	-14.6698396627908
"1769800_at"	"1769800_at"	"YDR231C"	7.58229957497962e-08	2.3340667536726e-06	1.36335623830424	19.0549053687297
"1769801_at"	"1769801_at"	"YHR114W"	0.475529040448273	0.590319363173774	0.0643296803967001	0.749353734681221
"1769802_at"	"1769802_at"	"YML010W"	0.0891544839132081	0.159352338927631	-0.193632559602266	-1.93956732932115
"1769803_s_at"	"1769803_s_at"	"YHR053C"	3.23476338066068e-06	3.06056227046406e-05	0.9271881694064	11.6199594488414
"1769804_at"	"1769804_at"	"YGL104C"	4.26513710098244e-05	0.000231542067757258	1.4360767236919	8.15790236516786
"1769805_at"	"1769805_at"	"YMR169C"	5.93745696526971e-08	2.04796560249705e-06	3.50202213211331	19.670241058761
"1769806_at"	"1769806_at"	"YMR226C"	0.198240629841157	0.30072645983755	-0.0923373161465658	-1.40552439279693
"1769808_at"	"1769808_at"	"YOL071W"	8.55644510864332e-08	2.51357075664662e-06	1.26312247211971	18.7576429783338
"1769809_at"	"1769809_at"	"YDL012C"	0.00476181058195204	0.0134219927881279	-0.344345680928893	-3.89499143393524
"1769810_at"	"1769810_at"	"YDR206W"	0.829346996539981	0.88370342824055	0.0200188779076905	0.222853361921467
"1769812_at"	"1769812_at"	"YHR191C"	0.8687538159557	0.911457536555674	-0.0140550515563862	-0.170738984739253
"1769813_at"	"1769813_at"	"YOR329C"	0.000569681648962598	0.00213347534608063	0.384344762030214	5.56720239245054
"1769818_at"	"1769818_at"	"YOL011W"	0.625235898476758	0.720812100279989	0.0350815878611077	0.508299629274963
"1769819_at"	"1769819_at"	"YPL002C"	0.189045249558924	0.289989680962931	0.11323015452917	1.43832227123784
"1769823_at"	"1769823_at"	"YER167W"	1.9147708157214e-05	0.000120256410771284	0.620017780917856	9.12264776752877
"1769828_at"	"1769828_at"	"YKL194C"	1.80085914467901e-05	0.000114694573724319	-0.665883956458259	-9.20030221633901
"1769829_at"	"1769829_at"	"YDR450W"	7.72704274127012e-06	5.89261151965107e-05	-0.729971016101733	-10.330904151037
"1769832_at"	"1769832_at"	"YNR062C"	0.0555809166393866	0.108326780280937	-0.180910361130257	-2.24593605227633
"1769833_at"	"1769833_at"	"YHL020C"	0.0989953107450363	0.17345210130219	0.167196069007457	1.87114520094818
"1769834_at"	"1769834_at"	"YOR025W"	0.00287318715289177	0.00858108477912033	-0.39010206808643	-4.26518400251129
"1769837_at"	"1769837_at"	"YGL179C"	0.00029205850400312	0.00120392883128861	-0.52555219884591	-6.16758698055709
"1769844_at"	"1769844_at"	"YFL046W"	7.35391810892164e-05	0.000367628623487172	0.465577808681833	7.5505494737033
"1769845_at"	"1769845_at"	"YHL032C"	2.40192420973801e-10	5.62675110838554e-08	3.22126588126931	40.0006259690609
"1769848_at"	"1769848_at"	"YKL140W"	0.754336900695462	0.827714334709141	-0.0263941984171658	-0.32410592958225
"1769850_at"	"1769850_at"	"YPL127C"	0.0611517969510412	0.117363336333154	0.184353934519636	2.18419393884832
"1769851_at"	"1769851_at"	"YKL211C"	2.42357260938562e-05	0.000143704837088258	-0.689326857624077	-8.82942425788479
"1769852_at"	"1769852_at"	"YBR142W"	4.69510825501648e-07	7.70392537700001e-06	-1.01896100184436	-15.0135162320234
"1769853_at"	"1769853_at"	"YBR295W"	2.41736909244528e-08	1.13377722928077e-06	2.25265177838989	22.1006280476995
"1769854_at"	"1769854_at"	"YDR223W"	8.74573350529498e-09	6.01090413495997e-07	4.30648813531889	25.2028222505912
"1769857_at"	"1769857_at"	"YKL085W"	5.41451102180237e-08	1.93999267036906e-06	1.37534721251676	19.9071797378965
"1769858_at"	"1769858_at"	"YLR029C"	7.18642150773165e-05	0.000360740533929681	-0.527315885917201	-7.57548590049866
"1769860_at"	"1769860_at"	"YCR020W-B"	1.69215872542093e-05	0.000109484372714031	-1.1635785069092	-9.27970042404482
"1769863_at"	"1769863_at"	"YJL025W"	2.01857759001599e-05	0.000125342937225501	-0.79292725630183	-9.05624934249454
"1769865_at"	"1769865_at"	"YMR048W"	0.0518506523244267	0.102223331878285	0.164205142104141	2.29082399419407
"1769866_at"	"1769866_at"	"YLR312W-A"	0.000281220202328144	0.00116496374944729	-0.46744304118791	-6.20282875889387
"1769868_at"	"1769868_at"	"YML091C"	2.10290912826023e-06	2.20331648644562e-05	0.947012002547473	12.3093234752702
"1769870_at"	"1769870_at"	"YLR299W"	0.000371096136725984	0.00147789306929357	0.561425849607606	5.94759499392907
"1769871_at"	"1769871_at"	"YMR128W"	0.00652735981391949	0.0176561851600278	-0.332747970545576	-3.6709963049005
"1769874_at"	"1769874_at"	"YPR155C"	7.97544241392345e-08	2.41428350967744e-06	1.41746730566983	18.9300347282956
"1769875_at"	"1769875_at"	"YLR240W"	0.0041019296695802	0.011777689813235	0.324389831676461	4.00277306972122
"1769876_at"	"1769876_at"	"YOR338W"	9.59031754734468e-08	2.70808760096596e-06	3.68130536135889	18.4811930505425
"1769877_at"	"1769877_at"	"YIL052C"	5.23391413688219e-06	4.33962167586105e-05	-0.7961940029134	-10.8909624212164
"1769880_at"	"1769880_at"	"YLR137W"	0.000173342631881814	0.000765987982694891	-0.85696436178547	-6.66648204519573
"1769885_at"	"1769885_at"	"YJL196C"	1.80931018193903e-06	1.98036114323552e-05	-1.09805222874003	-12.5586761050886
"1769887_at"	"1769887_at"	"YHR133C"	6.47570821887192e-08	2.14126932757505e-06	-1.52794725853192	-19.4497205145413
"1769888_at"	"1769888_at"	"YOR179C"	0.00648008334284468	0.0175587281851244	0.341935793413904	3.6761028555328
"1769890_at"	"1769890_at"	"YMR131C"	6.35761509703414e-07	9.59613505253993e-06	-1.0585798912368	-14.4258870038311
"1769891_at"	"1769891_at"	"YNL055C"	9.43778910498425e-06	6.90335738549317e-05	0.720098010093201	10.0533480902891
"1769892_at"	"1769892_at"	"YJR135C"	0.0664225959583133	0.125300557333411	0.15299512301174	2.13070573813059
"1769895_at"	"1769895_at"	"YIL128W"	0.0243716574729612	0.0541989159268456	-0.213856431338141	-2.78083644157951
"1769900_at"	"1769900_at"	"YBR128C"	9.19246754757069e-07	1.2310696735276e-05	1.23677653725629	13.7400699618678
"1769901_at"	"1769901_at"	"YCR094W"	0.000600942025847522	0.00223142863012631	-0.537257476438754	-5.52093877578673
"1769903_at"	"1769903_at"	"YLR212C"	0.00102791606791782	0.00353908846572336	-0.574004769471895	-5.06933152242575
"1769904_at"	"1769904_at"	"YDL108W"	0.179088161390393	0.277655481079477	-0.10514931687178	-1.4754670070575
"1769905_at"	"1769905_at"	"YJR151C"	2.30898217084515e-07	4.86176438593367e-06	1.53692271741225	16.4786880357132
"1769906_at"	"1769906_at"	"YOR042W"	6.3296258102474e-05	0.000323074034817299	0.602986734358147	7.71405434522992
"1769907_at"	"1769907_at"	"YGL252C"	0.612555792166269	0.710210896481547	-0.0366324948705899	-0.527334807571156
"1769908_at"	"1769908_at"	"YLR262C"	0.0196342921595977	0.045333518850641	-0.196976733374007	-2.92292845984019
"1769913_s_at"	"1769913_s_at"	"YDL244W"	8.8333878955235e-10	1.20664078652851e-07	2.41077810824487	33.8482673566834
"1769914_at"	"1769914_at"	"YDR076W"	0.339717212742889	0.45690001933655	-0.0898120443624828	-1.01654347368679
"1769916_at"	"1769916_at"	"YLL050C"	0.615184161052068	0.711927619609976	-0.0323711778043001	-0.523372243130201
"1769919_at"	"1769919_at"	"YPL131W"	0.000227436912387885	0.000973152145095852	-0.418099151020665	-6.40328011710079
"1769921_at"	"1769921_at"	"YMR221C"	9.45470542092196e-06	6.91110507289868e-05	-0.889075045802015	-10.0508925219109
"1769925_at"	"1769925_at"	"YBR215W"	0.906855079246764	0.937835933189045	0.00984539665650615	0.120843597607922
"1769927_at"	"1769927_at"	"YBR258C"	0.00177820822548364	0.00568693575887772	-0.3837398607963	-4.63137992065703
"1769929_at"	"1769929_at"	"YFL034C-A"	1.21000305012448e-05	8.37100268582137e-05	-0.68007186361738	-9.71755874547594
"1769931_at"	"1769931_at"	"YKR068C"	0.000716458908935867	0.00259769839311585	0.345501604535884	5.37039793728627
"1769932_at"	"1769932_at"	"YDR252W"	0.000969817488507416	0.00336984595052752	-0.530564175256326	-5.11715216094666
"1769935_at"	"1769935_at"	"YLL027W"	0.02598601816387	0.0572425366033239	0.213423779030061	2.73888110001319
"1769936_at"	"1769936_at"	"YDR069C"	0.000259896007759902	0.00108692827125917	0.592404549211463	6.27677054962187
"1769937_at"	"1769937_at"	"YBR084W"	1.49023961556294e-08	8.27303173735626e-07	-1.6078203070436	-23.5271670426519
"1769938_at"	"1769938_at"	"YKL132C"	0.000985256605195827	0.0034126415789477	-0.469399060062573	-5.10414415838321
"1769942_at"	"1769942_at"	"YOL005C"	0.00982787426073755	0.0249185637868538	-0.234406994153529	-3.38745635523405
"1769943_at"	"1769943_at"	"YJL200C"	7.43412022450277e-05	0.000370789894173283	-0.823605957749179	-7.53883194060017
"1769945_at"	"1769945_at"	"YKR092C"	1.06589567402406e-07	2.86431688047673e-06	-1.75990600514968	-18.2286468715088
"1769946_at"	"1769946_at"	"YKR042W"	0.034894294352668	0.0735296661561813	0.173611471415134	2.54703566209715
"1769948_at"	"1769948_at"	"YMR283C"	0.000119953859855117	0.000557671637405445	-0.48761284018167	-7.03585457238119
"1769951_at"	"1769951_at"	"YJL082W"	1.19987096240065e-05	8.33623326266342e-05	1.12257722458916	9.72876111868994
"1769952_at"	"1769952_at"	"YDL168W"	0.000141815035511463	0.000643318683299822	0.546312424593038	6.86604567214746
"1769954_at"	"1769954_at"	"YGL195W"	5.80284230028753e-05	0.000300965641469113	-0.687310755134986	-7.81004990513012
"1769955_at"	"1769955_at"	"YGR088W"	7.52894143204305e-07	1.08115994703504e-05	5.01259781269719	14.1075026886665
"1769958_at"	"1769958_at"	"YMR135C"	5.65378336132882e-07	8.76376518760302e-06	1.03536041184157	14.6507261503363
"1769959_at"	"1769959_at"	"YDL085W"	2.27830557828259e-09	2.18397573328703e-07	5.8835720900845	29.9692137400577
"1769961_at"	"1769961_at"	"YDL236W"	1.27469376758848e-05	8.72251314477578e-05	-0.684472916297713	-9.64842066015165
"1769962_at"	"1769962_at"	"YLR300W"	0.000199120943865493	0.000865206232430263	-0.466315716026766	-6.53116849957394
"1769967_at"	"1769967_at"	"YCR036W"	0.576778792060741	0.679649807830408	0.0412386787331207	0.58221689751413
"1769968_at"	"1769968_at"	"YPR184W"	4.50850503016822e-10	7.69827233901224e-08	2.54140878571563	36.8987197752892
"1769972_at"	"1769972_at"	"YHR046C"	1.9967585915685e-06	2.12546631704151e-05	-1.05395967499476	-12.3946969065496
"1769973_at"	"1769973_at"	"YGR108W"	0.012398460549916	0.0305622550886642	-0.244171576374294	-3.22961635690865
"1769977_at"	"1769977_at"	"YPL078C"	4.04734121277008e-05	0.000221146723865757	0.634493210339701	8.21835015481369
"1769978_at"	"1769978_at"	"YBR095C"	0.985095800711895	0.990103041774296	-0.00122823333859955	-0.0192847306292138
"1769979_at"	"1769979_at"	"YCL032W"	5.84340927001028e-05	0.00030248330577917	0.587147590655154	7.80231872453515
"1769981_at"	"1769981_at"	"YKL135C"	0.883023367032874	0.921650368188658	0.0108718384449563	0.152003830178724
"1769982_at"	"1769982_at"	"YBR076W"	5.32670212508072e-06	4.38990956431992e-05	2.0910756594775	10.8651316785943
"1769986_at"	"1769986_at"	"YDL223C"	2.09558578225284e-08	1.02234649234192e-06	4.71210393541899	22.512879932435
"1769988_at"	"1769988_at"	"YNR067C"	0.00141069544457157	0.0046509183102038	-0.4387321366069	-4.81369244674016
"1769992_at"	"1769992_at"	"YKR086W"	0.596534964537979	0.696839560926888	0.0377546536401205	0.551687354187435
"1769993_at"	"1769993_at"	"YBR186W"	0.0010902909868194	0.00371672094719488	1.25431786753528	5.02117942354411
"1769994_at"	"1769994_at"	"YGR104C"	0.000504395773344853	0.00192593885783108	-0.406538696178803	-5.67354374015304
"1769997_at"	"1769997_at"	"YAL067C"	0.544760302967619	0.651399561311975	0.0410583861334634	0.632989710967073
"1769998_at"	"1769998_at"	"YLR346C"	7.24063443570995e-08	2.25429211149397e-06	4.57911628813001	19.1694918613488
"1770001_at"	"1770001_at"	"YDR516C"	1.75341571681577e-06	1.93158537836317e-05	1.23183012787979	12.6112890224563
"1770003_at"	"1770003_at"	"YDR239C"	0.616988027716082	0.713259829353787	0.0462232594713967	0.520657884991779
"1770008_at"	"1770008_at"	"YIL019W"	1.48271476301292e-06	1.72037558134661e-05	-1.14520576779063	-12.8958884512633
"1770009_at"	"1770009_at"	"YMR115W"	5.18232156664527e-06	4.31320716529319e-05	0.67573012452779	10.9055478719092
"1770010_at"	"1770010_at"	"YDL173W"	0.316164165807534	0.43301691990785	0.08054674438865	1.07069480306785
"1770011_at"	"1770011_at"	"YOL066C"	0.0222304677810618	0.0502449952247039	-0.20818899329192	-2.84114913666965
"1770012_at"	"1770012_at"	"YCL043C"	0.0149415914612733	0.0359889159111296	-0.212900901121599	-3.10431892519516
"1770013_at"	"1770013_at"	"YFL052W"	1.83493800837579e-07	4.13084440924226e-06	1.90993222977202	16.9814358045586
"1770014_at"	"1770014_at"	"YEL051W"	1.42175355104711e-05	9.5729653763665e-05	-0.702288854825543	-9.50485482154965
"1770015_at"	"1770015_at"	"YOR011W-A"	0.261959972850053	0.375386648741855	0.0958121086867468	1.20873810650669
"1770016_at"	"1770016_at"	"YNL163C"	0.00849176680496767	0.0219796370546392	-0.285052102373599	-3.48784684476718
"1770017_at"	"1770017_at"	"YGL006W"	8.77131114543878e-05	0.000428297087566376	0.806382166393301	7.36190466737291
"1770020_at"	"1770020_at"	"YGL211W"	0.00078704987931225	0.00281350378839525	-0.48708841951824	-5.29100328167789
"1770023_at"	"1770023_at"	"YDL055C"	0.000296740291262693	0.00122184547962273	-0.468665099879532	-6.15280823167453
"1770026_at"	"1770026_at"	"YBL017C"	0.000999535273192777	0.00345771493050037	-0.405490431423553	-5.09231110525026
"1770027_at"	"1770027_at"	"YPL206C"	0.000410732709671002	0.00161398311804556	0.393839118943257	5.85601951571824
"1770032_at"	"1770032_at"	"YPL095C"	8.24529171185937e-08	2.46861774869039e-06	-2.70241730116675	-18.84826781575
"1770034_at"	"1770034_at"	"YBR268W"	9.73921938419055e-06	7.07647536106611e-05	-0.745904648056599	-10.0103140207764
"1770035_at"	"1770035_at"	"YGL084C"	0.000614717155011552	0.0022756196036471	-0.417845565045301	-5.50138592304158
"1770036_at"	"1770036_at"	"YOL090W"	0.20858582741677	0.313884043240218	-0.136485991338194	-1.37018257221003
"1770037_at"	"1770037_at"	"YGL228W"	0.614363326575328	0.711278994895136	0.0380047676794429	0.524608780122422
"1770039_at"	"1770039_at"	"YLL051C"	0.000339670397513498	0.00137594903128984	-0.804853202804993	-6.02823153185613
"1770040_at"	"1770040_at"	"YLL014W"	0.000124755184994519	0.000576214988005117	-0.809259609157026	-6.99576710398385
"1770043_at"	"1770043_at"	"YHR170W"	1.04648812109517e-05	7.47762102877797e-05	-0.773423576483759	-9.91254766361865
"1770044_at"	"1770044_at"	"YML124C"	2.30249995625868e-07	4.85747481119591e-06	-1.1527177438843	-16.4847522753697
"1770047_at"	"1770047_at"	"YHR065C"	1.70673727841865e-06	1.90608074130619e-05	-0.881445461505429	-12.6566898452987
"1770048_at"	"1770048_at"	"YOR062C"	1.34960813675048e-05	9.16658303538774e-05	1.00711611450986	9.57309909249492
"1770049_at"	"1770049_at"	"YOR157C"	0.0821798574171398	0.149347706171552	0.138516676368533	1.99261870416169
"1770050_at"	"1770050_at"	"YOL036W"	0.000946068929785262	0.00329729937125784	0.362472522391693	5.13761072582988
"1770054_at"	"1770054_at"	"YPL067C"	0.0013440206916712	0.00447515481979978	-0.48528473669947	-4.85230697619919
"1770055_at"	"1770055_at"	"YMR306W"	3.28651891990761e-07	6.16039086736713e-06	1.7112150676823	15.7337779406057
"1770056_at"	"1770056_at"	"YOL145C"	0.00171089765267647	0.00551687505117985	-0.403568403310389	-4.66150225806559
"1770058_at"	"1770058_at"	"YOL098C"	0.00328473050899885	0.00965712537055136	-0.378520476883755	-4.1656394821918
"1770059_at"	"1770059_at"	"YKL219W"	0.00264013973296358	0.00797221525333683	-0.466863193555397	-4.32865802577886
"1770062_at"	"1770062_at"	"YGR178C"	0.0303133371863604	0.0653638809732727	-0.185768167062797	-2.6384536675287
"1770063_at"	"1770063_at"	"YOL021C"	0.000623041326427662	0.00230097857897989	-0.49991526225273	-5.48980248725288
"1770065_at"	"1770065_at"	"YBR011C"	0.102134706871392	0.177897366383578	-0.120889157749701	-1.85068360377105
"1770067_at"	"1770067_at"	"YJR140C"	0.0956246440319008	0.168872997734423	0.140418107340254	1.89381600971249
"1770071_at"	"1770071_at"	"YGR144W"	5.3957196596969e-06	4.43341537151637e-05	2.23254230181351	10.8462429930157
"1770072_at"	"1770072_at"	"YMR008C"	0.034486068404519	0.072781721808533	0.349434415480954	2.55466922001232
"1770073_s_at"	"1770073_s_at"	"YMR322C"	2.27335014630634e-10	5.52070453307461e-08	4.86804761152393	40.2836022516162
"1770074_at"	"1770074_at"	"YBR141C"	2.50527471796724e-05	0.0001479872546916	-0.978109264605999	-8.78880959271549
"1770075_at"	"1770075_at"	"YJL133W"	1.08341612485629e-06	1.36715605224359e-05	-1.28020600462086	-13.4443183506831
"1770079_at"	"1770079_at"	"YNR061C"	0.0799867519063699	0.145852698954248	-0.179076827315812	-2.01020462532563
