""	"gene.id"	"p.value"	"q.value"	"log.fc"	"test.stat"
"60"	"YAL022C"	0.000679831724466375	0.00132050449568261	-0.353874372440323	11.5435918205421
"61"	"YAL023C"	7.90830099736293e-48	1.08461436320227e-46	-1.28377024008097	211.099068186996
"62"	"YAL024C"	0.0459248680835968	0.0674086800544964	-0.220750460805272	3.98434811491235
"63"	"YAL025C"	8.66896851756777e-29	6.44459000476458e-28	-0.919796582236234	123.943206414716
"64"	"YAL026C"	1.01684244031954e-07	2.8271072012624e-07	-0.463719491208224	28.3416541509671
"65"	"YAL026C-A"	0.864459857234995	0.894542294532005	-0.0433301758037779	0.0291384055962336
"66"	"YAL027W"	7.38126836396418e-20	3.9036586610391e-19	1.25150478958243	83.2092187494169
"67"	"YAL028W"	1.35274510397996e-09	4.30221607692607e-09	1.04933234231566	36.735768875679
"68"	"YAL029C"	2.80089076784586e-36	2.74302805437838e-35	-0.985374621629639	158.198370705402
"69"	"YAL030W"	1.76517137543269e-09	5.5625005482084e-09	1.23103957203179	36.2170752259302
"70"	"YAL031C"	0.478237789960621	0.543165212139302	0.0823066933434419	0.502879111473831
"71"	"YAL031W-A"	0.183135283663649	0.237288775149057	-0.689747771107151	1.77199573656421
"72"	"YAL032C"	1.2106189919601e-16	5.56952844261814e-16	1.015473784102	68.5925287013302
"73"	"YAL033W"	1.26895762552599e-11	4.57132201882764e-11	-0.948225944476411	45.861810613229
"74"	"YAL034C"	4.4198638915316e-80	1.29083703474999e-78	2.03067970294673	359.100680356922
"75"	"YAL034C-B"	0.201694690826367	0.258925955138559	-0.903690719511459	1.63006042719716
"76"	"YAL034W-A"	0.0313597065977523	0.0471296118912234	0.333778502902291	4.63316261253458
"77"	"YAL035W"	1.05697482465512e-10	3.61838268073983e-10	-0.607686846005149	41.7131169728324
"78"	"YAL036C"	6.3786013483229e-23	3.81085023020351e-22	-0.865054042278325	97.1649448477268
"79"	"YAL037C-B"	1.83026999813057e-09	5.75932002297748e-09	-0.803452986541496	36.1464990439767
"80"	"YAL037W"	0.310045831144538	0.374090709580886	0.196331257298186	1.03048053245568
"81"	"YAL038W"	8.70833063034276e-14	3.54510883532684e-13	-0.898404753825323	55.6388988252052
"82"	"YAL039C"	0.023674915500754	0.0364255167464564	0.255171158962431	5.11829143530323
"83"	"YAL040C"	1.62539352828529e-07	4.46778338741275e-07	-0.552850789508606	27.4341045951576
"84"	"YAL041W"	0.0877719816345885	0.121885863692099	-0.144539840865153	2.91476897509736
"85"	"YAL042C-A"	0.138762531870135	0.184621615516458	-0.363994640514653	2.19162854449569
"86"	"YAL042W"	9.28187053594476e-15	3.92768415563717e-14	-0.697549249858147	60.0427620648189
"87"	"YAL043C"	0.468524859007775	0.533522998716948	0.0607602351424458	0.525452887040672
"88"	"YAL044C"	8.39806955833382e-11	2.89158795003262e-10	-0.669210870182085	42.162840824219
"89"	"YAL044W-A"	3.01963098849356e-09	9.36672637587713e-09	1.35572028263401	35.1711558054713
